"default","n_collect","credit_ratio","interest","initial_list_status","recover","coll_fee","out_prncp","total_cc","term","fees_rec","total_acc","employment","amount","monthly_payment","funded","status","v1","int_rec","reason","last_payment","pymnt_rec","quality","out_prncp_inv","violations","del","inc","prin_rec","credit_bal","ncc","req"
0,0,77.1,12.12,"a",0,0,0,15368.7525594," 3 yrs",0,35,"5",14000,465.81,14000,"unchecked",20.42,1368.75,"debt",10713.8,15368.75,"q2",0,0,0,100800,14000,22821,14,0
0,0,26.7,14.64,"a",0,0,4122.78,7932.7," 3 yrs",0,26,"10+",10000,344.9,10000,"partial",12.34,2055.48,"cc",344.9,7932.7,"q3",4122.78,1,1,72500,5877.22,13339,15,2
1,0,65.2,15.22,"a",2184.72,393.249599996,0,8821.28," 3 yrs",0,32,"1",13650,474.66,13650,"checked",31.52,2054.52,"debt",474.66,8821.28,"q3",0,0,0,38000,4582.04,15056,17,0
0,0,26.2,7.12,"a",0,0,16288.09,13857.6," 3 yrs",0,34,"3",28000,866.1,28000,"partial",14.61,2145.69,"debt",866.1,13808.11,"q1",16229.92,0,1,97000,11711.91,22005,14,0
0,0,63.7,8.9,"b",0,0,9881.9,14670.18," 3 yrs",0,38,"NA",22000,698.58,22000,"checked",18.02,2552.08,"debt",698.58,14670.18,"q1",9881.9,0,0,63000,12118.1,27434,13,0
0,0,87.3,19.99,"b",0,0,28324.93,9317.43," 5 yrs",0,16,"10+",32100,850.28,32100,"checked",20.18,5542.36,"cc",850.28,9317.43,"q5",28324.93,0,0,70000,3775.07,32930,11,1
1,0,80.6,13.98,"a",0,0,20952.1,7558.85," 5 yrs",0,20,"2",25000,581.45,25000,"checked",24.27,3510.95,"debt",581.45,7558.85,"q3",20952.1,0,0,65000,4047.9,44335,10,0
0,0,94.4,10.99,"a",0,0,7039.5,1299.63," 3 yrs",0,9,"10+",8000,261.88,8000,"checked",12.58,339.13,"debt",261.88,1299.63,"q2",7039.5,0,1,125000,960.5,17556,4,0
1,0,68.9,9.99,"a",0,0,0,6096.65," 3 yrs",0,13,"8",9000,290.37,9000,"unchecked",10.46,1175.87,"cc",290.37,6096.65,"q2",0,0,0,87000,4920.78,17647,7,1
1,0,46.5,15.31,"a",0,0,0,4289.12," 3 yrs",0,14,"< 1",5600,194.98,5600,"unchecked",25.7,1174.68,"cc",194.98,4289.12,"q3",0,0,0,27000,3114.44,9481,11,1
0,0,85.8,8.18,"b",0,0,8942.26,2810.11," 3 yrs",0,15,"2",11200,351.9,11200,"checked",23.18,552.37,"debt",351.9,2810.11,"q2",8942.26,0,0,48000,2257.74,13901,10,0
1,0,75.7,17.27,"a",137.7,1.42,0,2440.52," 3 yrs",0,6,"4",3800,136,3800,"partial",12.17,755.49,"debt",136,2440.52,"q4",0,0,0,21600,1547.33,8256,4,0
0,0,1.3,21.99,"b",0,0,27550.45,4508.94," 3 yrs",0,11,"1",30000,1145.56,30000,"checked",3.14,2059.39,"business",1145.56,4508.94,"q6",27550.45,0,0,104000,2449.55,584,11,1
0,0,73.5,12.99,"a",0,0,7394.37,4275.98," 3 yrs",0,35,"5",10500,353.74,10500,"checked",32.91,1170.35,"debt",353.74,4275.98,"q3",7394.37,1,0,52000,3105.63,33874,24,1
0,0,49.9,14.09,"a",0,0,1350.37,23262.92," 3 yrs",0,31,"< 1",20000,684.43,20000,"checked",13.76,4613.29,"debt",684.43,23233.89,"q2",1348.64,0,1,60000,18649.63,12531,10,1
1,0,94.4,13.68,"b",2182.45,21.8245000053,0,11040.78," 3 yrs",0,27,"10+",21700,738.29,21700,"checked",14.92,2584.43,"debt",738.29,11040.78,"q3",0,0,1,48263,6273.9,28217,5,0
0,0,77.5,13.18,"b",0,0,15167.91,328.2," 5 yrs",0,14,"3",15350,350.68,15350,"checked",25.21,146.11,"cc",350.68,328.2,"q3",15167.91,0,0,32000,182.09,11705,7,0
1,0,59.1,16.59,"b",0,0,0,4438.68," 5 yrs",15.8,31,"4",12825,315.92,12825,"checked",31.1,2300.13,"cc",315.92,4438.68,"q4",0,0,0,58000,2122.75,25098,12,0
0,0,30.9,13.11,"a",0,0,0,21012.5405213," 3 yrs",0,37,"10+",19000,641.2,19000,"checked",16.86,2012.54,"debt",14605.67,20984.9,"q2",0,0,0,86000,19000,15672,10,1
1,0,66.6,13.98,"a",9.77,0,0,5947.79," 5 yrs",0,21,"10+",7750,180.25,7750,"partial",18.72,2349.21,"cc",180.25,5947.79,"q3",0,0,0,65000,3588.81,43186,12,2
0,0,39,14.64,"b",0,0,997.09,1379.6," 3 yrs",0,7,"2",2000,68.98,2000,"partial",16.94,376.69,"debt",68.98,1379.6,"q3",997.09,0,0,26000,1002.91,1582,5,0
0,0,63.2,12.49,"a",0,0,0,10864.2," 3 yrs",0,26,"5",10175,340.35,10175,"partial",16.97,689.2,"renovation",8822.1,10864.2,"q2",0,0,2,60000,10175,4801,8,0
0,0,13.7,13.33,"b",0,0,0,35692.15," 3 yrs",0,25,"3",35000,1184.86,35000,"checked",22.41,692.15,"business",329.28,35692.15,"q3",0,0,0,217000,35000,15669,14,1
1,0,64.4,15.61,"b",1214,218.52,0,1948.3," 3 yrs",0,32,"10+",3000,104.9,3000,"unchecked",12.04,254.78,"moving",104.9,1948.3,"q4",0,0,1,60000,479.52,8308,9,1
0,0,58.7,13.98,"b",0,0,15553.33,8467.2," 5 yrs",0,22,"10+",20225,470.4,20225,"partial",25.09,3795.53,"cc",470.4,8467.2,"q3",15553.33,0,0,45000,4671.67,32226,9,1
0,1,64.8,13.65,"b",0,0,0,23344.88," 5 yrs",0,21,"10+",20000,461.75,20000,"partial",14.42,3344.88,"debt",16418.63,23344.88,"q3",0,0,0,79500,20000,9263,12,1
0,0,28.6,12.29,"a",0,0,12532.3,4791.93," 3 yrs",0,9,"3",16000,533.65,16000,"partial",15.58,1324.23,"cc",533.65,4791.93,"q3",12532.3,0,0,50000,3467.7,9907,9,0
0,0,90.6,11.53,"b",0,0,12472.94,3440," 3 yrs",0,47,"10+",15000,494.86,15000,"checked",25.94,912.94,"debt",494.86,3440,"q2",12472.94,0,0,2e+05,2527.06,57632,13,1
1,0,30,12.12,"a",0,0,0,4318.86," 3 yrs",0,18,"10+",10000,332.72,10000,"partial",8.22,1121.83,"debt",332.72,4318.86,"q2",0,0,0,60000,3197.03,6298,13,1
1,0,90,15.31,"a",975.69,9.7569,0,5501.23," 3 yrs",0,15,"10+",10000,348.18,10000,"unchecked",10.17,1428.18,"debt",348.18,5501.23,"q3",0,0,0,49920,3097.36,13500,9,0
0,0,74,9.17,"a",0,0,1352.89,190.52," 3 yrs",0,33,"1",1500,47.82,1500,"partial",27.85,43.41,"cc",47.82,190.52,"q2",1352.89,0,0,67000,147.11,9843,18,0
0,0,57.7,15.41,"b",0,0,2867,206.63," 3 yrs",0,11,"4",3000,104.6,3000,"partial",24.25,73.63,"other",104.6,206.63,"q4",2867,0,0,64000,133,9865,7,0
1,0,46,9.17,"b",1183.28,212.9904,0,4052.48," 3 yrs",0,27,"4",9000,286.92,9000,"partial",16.67,611.19,"debt",286.92,4052.48,"q2",0,0,1,35000,2258.01,10172,14,1
1,0,47.4,12.35,"a",0,0,5361.86,15587.79," 3 yrs",0,21,"8",17625,588.36,17625,"unchecked",29.82,3324.65,"cc",686.42,15587.79,"q2",5361.86,0,0,40000,12263.14,17663,17,0
0,0,51.2,7.69,"a",0,0,3894.3,3712.12," 3 yrs",0,46,"1",7000,218.36,7000,"unchecked",26.8,606.42,"debt",218.36,3712.12,"q1",3894.3,0,0,50000,3105.7,14284,12,0
0,0,48.1,17.27,"a",0,0,0,8242.21731929," 3 yrs",0,25,"10+",6400,229.04,6400,"partial",10.95,1842.22,"business",236.62,8242.22,"q4",0,0,1,60000,6400,2452,7,3
0,0,30.8,19.52,"b",0,0,16042.78,7562.2," 5 yrs",0,26,"8",19275,505.54,19275,"partial",25.37,4329.98,"debt",505.54,7562.2,"q5",16042.78,0,0,43000,3232.22,9549,14,1
0,0,47.9,13.35,"a",0,0,17311.83,17270.13," 3 yrs",0,18,"8",30000,1015.89,30000,"partial",11.27,4581.96,"debt",1015.89,17255.74,"q3",17297.4,1,0,90000,12688.17,13131,12,1
0,0,38.2,15.8,"a",0,0,0,25976.69," 5 yrs",0,35,"10+",25000,605.3,25000,"checked",22.58,976.69,"debt",24766.67,25976.69,"q3",0,0,0,62225,25000,20029,23,0
0,0,74.6,12.69,"a",0,0,5868.3,2946.32," 3 yrs",0,15,"2",8000,268.36,8000,"partial",28.78,814.62,"cc",268.36,2946.32,"q3",5868.3,0,0,50000,2131.7,3208,11,2
1,0,42.6,16.78,"a",0,0,13215.91,11981.55," 5 yrs",0,23,"< 1",19400,479.85,19400,"checked",14.76,5797.46,"debt",479.85,11981.55,"q3",13215.91,0,0,73000,6184.09,13113,12,3
0,0,56.3,17.57,"b",0,0,29905.04,4768.31," 5 yrs",0,32,"10+",32000,805.13,32000,"checked",21.28,2673.35,"debt",805.13,4768.31,"q4",29905.04,0,2,120000,2094.96,20726,19,0
1,0,67.2,18.25,"a",0,0,0,4353.31," 3 yrs",0,21,"10+",8000,290.23,8000,"partial",20.25,1537.19,"debt",290.23,4353.31,"q4",0,0,0,48000,2816.12,10686,15,1
1,0,69,20.49,"a",717.48,7.1748000017,0,3438.99," 3 yrs",0,50,"8",6625,247.87,6625,"unchecked",17.53,1116.97,"debt",247.87,3438.99,"q5",0,0,0,85000,1604.54,10420,24,0
0,0,65.3,11.14,"a",0,0,0,22422.8939664," 3 yrs",0,29,"4",20000,656.11,20000,"partial",20.16,2422.89,"cc",12582.44,22394.87,"q2",0,0,0,65000,20000,23760,10,0
0,0,79.9,13.99,"b",0,0,13168.47,1617.57," 5 yrs",0,13,"10+",14000,325.69,14000,"unchecked",23.67,786.04,"debt",325.69,1617.57,"q3",13168.47,0,0,59720,831.53,16389,9,1
1,0,48,14.99,"a",0,0,22209.74,11413.04," 3 yrs",0,44,"10+",30000,1039.82,30000,"checked",5.51,3622.78,"renovation",1039.82,11413.04,"q3",22209.74,0,0,225000,7790.26,22798,19,1
1,1,21.6,23.4,"a",3026.82,30.2682000042,0,6575.2," 3 yrs",0,27,"6",22800,887.35,22800,"checked",10.9,1725.41,"business",887.35,6575.2,"q5",0,0,1,123000,1822.97,18212,12,4
1,0,55.4,16.29,"a",373.24,3.39,0,2284.59," 3 yrs",0,15,"7",7750,273.58,7750,"unchecked",23.78,686.01,"debt",273.58,2284.59,"q3",0,0,0,50000,1225.34,3048,5,3
1,0,27.8,9.67,"a",0,0,0,2825.58," 3 yrs",0,25,"10+",8000,256.9,8000,"partial",8.18,621.67,"debt",256.9,2807.92,"q2",0,0,0,80000,2203.91,9187,11,0
0,0,54.5,13.99,"b",0,0,21678.77,4447.91," 5 yrs",0,34,"6",24000,558.32,24000,"checked",20.11,2126.68,"cc",558.32,4447.91,"q3",21678.77,0,0,75000,2321.23,26389,22,0
0,0,24.7,12.29,"b",0,0,31473.59,6245.7," 5 yrs",0,26,"7",35000,783.7,35000,"checked",7.69,2719.29,"debt",783.7,6245.7,"q3",31473.59,0,0,89000,3526.41,4565,13,1
1,0,63.5,18.75,"a",1034.87,10.3487000003,0,7169.87," 3 yrs",0,10,"9",11200,409.14,11200,"unchecked",9.26,2212.84,"debt",409.14,7169.87,"q4",0,0,0,39000,3922.16,2033,5,1
0,0,14.3,11.49,"b",0,0,11435.79,779.83," 3 yrs",0,33,"9",12000,395.66,12000,"partial",10.67,215.62,"debt",395.66,779.83,"q2",11435.79,0,0,60000,564.21,7127,23,2
0,0,38,18.49,"b",0,0,7948.87,587.17," 3 yrs",0,14,"< 1",8300,302.11,8300,"partial",8.52,236.04,"debt",302.11,587.17,"q5",7948.87,1,0,40000,351.13,6681,13,1
0,0,74.8,8.18,"a",0,0,25495.3,5683.52," 3 yrs",0,43,"2",30000,942.59,30000,"checked",12.67,1178.82,"renovation",942.59,5683.52,"q2",25495.3,0,0,174000,4504.7,38158,20,0
0,0,60.1,9.17,"a",0,0,6186.22,5355.68," 3 yrs",0,15,"10+",10500,334.73,10500,"unchecked",16.77,1041.9,"renovation",334.73,5355.68,"q2",6186.22,0,0,159000,4313.78,42115,9,1
0,0,80.2,10.49,"a",0,0,9717.55,6802.73," 3 yrs",0,41,"10+",15000,487.47,15000,"partial",35.27,1520.28,"debt",487.47,6802.73,"q2",9717.55,0,0,63000,5282.45,55314,16,1
1,0,59.1,24.08,"a",0,0,12898.92,16773.7," 3 yrs",15,43,"NA",22000,864.05,22000,"checked",6.54,7657.62,"debt",865,16773.7,"q6",12898.92,0,6,101412,9101.08,3665,11,3
0,0,36.6,8.18,"b",0,0,11407.51,748.63," 3 yrs",0,21,"< 1",12000,377.04,12000,"unchecked",8.95,156.14,"debt",377.04,748.63,"q2",11407.51,0,0,37000,592.49,10856,14,1
0,0,60.3,11.99,"b",0,0,29303.46,956.32," 3 yrs",0,10,"8",30000,996.29,30000,"partial",6.64,259.78,"debt",996.29,956.32,"q3",29303.46,0,0,90000,696.54,26163,9,1
0,0,42.7,13.11,"b",0,0,9555.62,13548.01," 5 yrs",0,46,"2",18000,410.57,18000,"checked",29.45,5103.63,"debt",410.57,13397.49,"q2",9449.44,0,0,125000,8444.38,12972,18,0
0,0,41.7,19.97,"a",0,0,0,9662.90535295," 3 yrs",0,26,"1",8400,312.05,8400,"unchecked",19.25,1262.91,"debt",6854.67,9662.91,"q4",0,0,2,95000,8400,5670,13,1
0,0,25.8,15.61,"a",0,0,15275.39,1529.28," 5 yrs",0,21,"4",16000,385.79,16000,"checked",14.2,804.67,"transport",385.79,1505.38,"q4",15036.71,1,0,60000,724.61,2944,8,1
0,0,40.8,12.35,"b",0,0,4500.29,16467.83," 3 yrs",0,11,"10+",17625,588.36,17625,"unchecked",18.78,3343.12,"debt",588.36,16187.44,"q2",4423.75,0,0,40000,13124.71,14310,9,1
0,0,84.8,12.69,"a",0,0,8092.93,2669.5," 3 yrs",0,12,"< 1",10000,335.45,10000,"partial",10.72,762.43,"debt",335.45,2669.5,"q3",8092.93,0,0,30000,1907.07,9326,6,0
1,0,83.2,15.99,"a",0,0,0,3681.63," 3 yrs",0,31,"10+",26350,926.26,26350,"partial",27.66,1334.65,"debt",926.26,3681.63,"q4",0,0,2,75000,2346.98,42186,21,1
1,0,97,18.92,"a",0,0,0,11782.94," 5 yrs",0,36,"6",35000,906.38,35000,"checked",14.46,6711.58,"debt",906.38,11782.94,"q4",0,0,0,81923,5071.36,11055,7,0
0,0,81.1,14.99,"b",0,0,7390.7,9219.75," 3 yrs",0,17,"2",14000,485.25,14000,"checked",14.19,2610.45,"cc",485.25,9219.75,"q3",7390.7,0,0,2e+05,6609.3,45275,13,1
1,0,78.7,20.2,"a",2497.52,449.5536,0,9876.21," 3 yrs",0,17,"4",18000,670.79,18000,"checked",23.08,2974.7,"debt",670.79,9876.21,"q5",0,0,0,43000,4403.99,13849,13,0
1,1,24,19.19,"b",0,0,16875.05,1814.84," 5 yrs",0,21,"5",17600,458.4,17600,"partial",33.87,1089.89,"debt",458.4,1814.84,"q5",16875.05,0,0,40000,724.95,4545,9,0
0,0,53.3,14.99,"a",0,0,11392.5,6778.82," 5 yrs",0,49,"10+",15000,356.78,15000,"partial",10.93,3171.32,"renovation",356.78,6778.82,"q3",11392.5,1,0,95000,3607.5,12376,14,0
0,0,0,9.76,"b",0,0,8198.22,265.55," 3 yrs",0,25,"2",8400,270.1,8400,"checked",22.26,63.77,"debt",270.1,265.55,"q2",8198.22,1,0,85000,201.78,0,11,3
0,0,87,14.33,"a",0,0,14652.99,691.26," 5 yrs",0,29,"5",15000,351.6,15000,"partial",20.69,344.25,"debt",351.6,691.26,"q3",14652.99,0,4,60000,347.01,5832,11,1
0,0,44.5,9.17,"a",0,0,3745.55,1591.45," 3 yrs",0,20,"10+",5000,159.4,5000,"partial",22,337,"debt",159.4,1591.45,"q2",3745.55,0,1,42000,1254.45,8278,11,1
0,0,91.1,11.53,"a",0,0,3951.94,1290.14," 3 yrs",0,15,"10+",4900,161.66,4900,"unchecked",22.87,342.08,"debt",161.66,1290.14,"q2",3951.94,0,1,95000,948.06,12295,10,0
0,0,52.3,6.62,"a",0,0,0,11380.45," 3 yrs",0,23,"10+",11200,343.89,11200,"unchecked",18.64,180.45,"debt",10695.45,11380.45,"q1",0,0,0,45000,11200,12965,7,0
1,0,62.6,15.8,"a",218.4,2.184,0,2019.44," 3 yrs",0,60,"2",5000,175.3,5000,"unchecked",11.7,600.14,"cc",64.7,2019.44,"q3",0,0,0,78000,1200.9,9081,24,2
1,0,37.9,15.22,"b",0,0,0,3767.52," 5 yrs",0,34,"9",19700,470.94,19700,"checked",18.65,1918.36,"debt",470.94,3767.52,"q3",0,0,0,44000,1849.16,10129,7,1
0,0,73.8,16.55,"a",0,0,17407.62,1312.48," 5 yrs",0,21,"NA",18000,443.01,18000,"checked",26.67,720.1,"debt",443.01,1308.83,"q4",17359.27,1,0,53990.92,592.38,17641,9,0
1,0,76.1,17.57,"a",0,0,0,11580.8," 3 yrs",0,37,"4",32225,1158.08,32225,"checked",14.2,4248.01,"cc",1158.08,11580.8,"q4",0,0,0,64500,7332.79,29359,14,0
0,0,67.1,15.96,"a",0,0,0,6272.2088579," 3 yrs",0,29,"5",5000,175.69,5000,"unchecked",14.32,1272.21,"debt",1196.2,6272.21,"q3",0,0,0,120000,5000,24978,16,1
0,0,77.6,15.61,"b",0,0,7722.74,7812.18," 5 yrs",0,22,"2",12000,289.34,12000,"partial",8.94,3534.92,"renovation",289.34,7812.18,"q3",7722.74,0,2,40000,4277.26,35302,11,1
0,0,66,13.67,"b",0,0,13670.36,636.11," 5 yrs",0,28,"3",14000,323.37,14000,"partial",23.51,306.47,"debt",323.37,636.11,"q3",13670.36,0,0,42000,329.64,11095,15,1
0,0,1.2,6.03,"a",0,0,551.58,19166.86," 3 yrs",0,45,"1",18000,547.84,18000,"checked",3.19,1718.43,"debt",547.84,19140.24,"q1",550.81,0,0,70000,17448.43,44714,21,2
0,0,41.5,10.64,"a",0,0,10000,0," 3 yrs",0,33,"5",10000,325.69,10000,"partial",9.91,0,"debt",0,0,"q2",10000,0,0,50000,0,7561,9,1
0,0,10,6.49,"a",0,0,6879.87,3671.99," 3 yrs",0,9,"3",10000,306.45,10000,"unchecked",2.9,551.86,"cc",306.45,3671.99,"q1",6879.87,0,0,55000,3120.13,6637,8,0
0,0,73,11.55,"a",0,0,1073.72,5542.11," 3 yrs",0,18,"8",5600,184.8,5600,"unchecked",19.6,1015.83,"cc",184.8,5542.11,"q2",1073.72,0,0,39000,4526.28,5183,9,0
1,0,75.4,12.92,"a",202.7,70.66,0,6670.14," 3 yrs",14.986629692,23,"3",6000,201.94,6000,"unchecked",6.94,1257.98,"medical",201.94,3609,"q4",0,1,0,23000,5194.47,6934,7,12
1,0,93.7,17.57,"b",5579.91,1004.3838,0,11868.91," 3 yrs",0,26,"3",35000,1257.8,35000,"checked",7.99,1927.65,"debt",1257.8,11868.91,"q4",0,0,5,2e+05,4361.35,105032,11,0
0,0,59.1,12.99,"b",0,0,9586.86,20394.32," 3 yrs",0,28,"10+",26000,875.92,26000,"partial",19.22,3981.18,"debt",875.92,20394.32,"q2",9586.86,0,0,78000,16413.14,25583,13,0
0,0,57.2,19.52,"a",0,0,2853.78,2422.95," 3 yrs",0,12,"NA",4375,161.53,4375,"checked",21.24,901.73,"cc",161.53,2422.95,"q5",2853.78,0,0,10690.8,1521.22,4576,6,0
0,0,43.9,9.99,"a",0,0,23062.18,1516.14," 5 yrs",0,14,"8",24000,509.82,24000,"unchecked",3.79,578.32,"cc",509.82,1516.14,"q2",23062.18,0,0,130000,937.82,3774,5,0
0,0,82.1,12.29,"a",0,0,11161.06,1147.46," 3 yrs",0,32,"10+",12000,400.24,12000,"checked",28.66,308.52,"debt",400.24,1147.46,"q3",11161.06,1,1,88000,838.94,11905,13,2
0,0,68.5,7.9,"a",0,0,0,4045.48612785," 3 yrs",0,22,"< 1",3600,112.65,3600,"partial",10.08,445.49,"debt",36.02,4017.4,"q1",0,0,0,14400,3600,2399,14,0
1,0,69.8,22.47,"a",3390.49,33.9048999979,0,11511.92," 5 yrs",0,37,"10+",26500,739.01,26500,"checked",34.52,5188.71,"debt",739.01,11511.92,"q5",0,0,0,60000,2932.72,17801,15,1
0,0,31,21.49,"a",0,0,0,4031.64326309," 3 yrs",0,50,"NA",3075,116.63,3075,"checked",5.5,956.64,"debt",1467.43,4031.64,"q5",0,0,0,15264,3075,1951,12,2
0,0,31.3,13.67,"b",0,0,9882.94,223.39," 5 yrs",0,29,"6",10000,230.98,10000,"partial",6.1,106.33,"moving",230.98,223.39,"q3",9882.94,1,0,60000,117.06,2821,7,0
0,0,55,14.65,"a",0,0,7273.66,1090.82," 3 yrs",0,17,"7",8000,275.96,8000,"checked",9.5,364.48,"debt",275.96,1090.82,"q3",7273.66,1,0,62000,726.34,5249,7,5
0,0,30.9,14.65,"a",0,0,4586.89,2064.82," 3 yrs",0,19,"NA",6000,206.97,6000,"checked",37.12,651.71,"debt",206.97,2064.82,"q3",4586.89,1,0,23446.8,1413.11,4508,12,1
1,0,71.5,12.12,"b",0,0,0,1435.5," 3 yrs",0,12,"10+",4800,159.71,4800,"checked",21.66,394.39,"debt",159.71,1435.5,"q2",0,0,0,37000,1041.11,26301,7,0
1,0,71.4,18.49,"b",0,0,0,9709.39," 3 yrs",21.84,21,"10+",12000,436.79,12000,"unchecked",18.93,3353.88,"debt",536.79,9709.39,"q4",0,0,0,48000,6333.67,3857,10,2
0,0,47.6,15.22,"a",0,0,0,24503.1951998," 3 yrs",0,30,"10+",22000,765.01,22000,"checked",12.59,2503.2,"debt",17618.61,24503.2,"q3",0,1,0,136000,22000,6804,8,2
1,0,63.7,17.77,"b",0,0,1889.97,7063.28," 3 yrs",0,63,"7",7000,252.26,7000,"partial",12.15,1953.25,"renovation",252.26,7063.28,"q4",1889.97,1,0,165000,5110.03,7011,15,3
0,0,0,7.9,"a",0,0,0,16894.9027135," 3 yrs",0,22,"10+",15000,469.36,15000,"partial",10.64,1894.9,"home",480.04,16894.9,"q1",0,0,0,125000,15000,0,3,0
1,0,65.1,14.33,"a",0,0,0,9483.67," 3 yrs",17.17,16,"3",10000,343.39,10000,"unchecked",20.04,2231.87,"debt",200,9460.06,"q3",0,0,0,56000,7234.63,13030,11,1
1,0,19,16.99,"b",0,0,6096.22,5632.48," 3 yrs",0,24,"8",9875,352.03,9875,"checked",24.84,1853.7,"debt",352.03,5632.48,"q4",6096.22,0,0,29100,3778.78,6890,8,1
0,0,21.3,8.18,"b",0,0,6118.82,1350.84," 3 yrs",0,40,"10+",7200,226.23,7200,"partial",25.17,269.66,"debt",226.23,1350.84,"q2",6118.82,2,0,35000,1081.18,3043,12,1
0,0,50.5,13.65,"a",0,0,0,3100.05," 3 yrs",0,7,"3",3000,102.03,3000,"partial",6.1,100.05,"transport",2895.99,3100.05,"q3",0,1,0,35000,3000,5509,5,0
0,0,21.6,10.49,"a",0,0,0,26949.3199308," 3 yrs",0,38,"9",24925,810.01,24925,"checked",19.9,2024.32,"debt",19673.76,26949.32,"q2",0,0,0,50000,24925,15604,20,0
0,0,44.1,14.99,"b",0,0,13039.27,5695.08," 5 yrs",0,22,"1",16000,380.56,16000,"checked",32.02,2734.35,"debt",380.56,5695.08,"q3",13039.27,0,0,58000,2960.73,108506,12,1
1,0,60.6,8.9,"a",0,0,0,8254.28," 3 yrs",0,26,"10+",20000,635.07,20000,"partial",12.87,1638.57,"debt",635.07,8161.42,"q1",0,0,0,65000,6615.71,4848,7,1
0,0,94.4,15.41,"b",0,0,34213.5,1650.44," 5 yrs",0,17,"1",35000,840.2,35000,"checked",20.75,863.94,"cc",840.2,1650.44,"q4",34213.5,0,0,73000,786.5,36361,9,0
0,0,26.2,14.48,"b",0,0,15816.78,350.55," 5 yrs",0,15,"10+",16000,376.29,16000,"partial",0.9,167.33,"renovation",376.29,350.55,"q3",15816.78,1,0,170000,183.22,5952,6,1
0,0,75.1,11.53,"a",0,0,13576.71,1969.83," 3 yrs",0,35,"NA",15000,494.86,15000,"checked",27.28,546.54,"cc",494.86,1969.83,"q2",13576.71,1,0,35289,1423.29,20062,13,0
1,0,102.4,12.99,"b",1302.25,234.405,0,2305.73," 3 yrs",16.84,9,"4",10000,336.9,10000,"checked",17.57,310.08,"medical",336.9,2305.73,"q3",0,0,0,80000,676.56,12181,6,1
1,0,22.8,25.89,"b",0,0,16946.5,4934.35," 5 yrs",0,35,"7",18450,551.21,18450,"checked",14.78,3430.85,"renovation",551.21,4934.35,"q7",16946.5,0,0,66000,1503.5,3945,16,5
1,0,15.5,21.99,"a",0,0,0,4560.35," 3 yrs",16.23,22,"2",8500,324.58,8500,"unchecked",15.4,1882.05,"moving",324.58,4560.35,"q5",0,0,1,110000,2662.07,2691,11,3
1,0,74.1,11.99,"a",0,0,6728.28,14346.45," 3 yrs",0,22,"9",18000,597.78,18000,"partial",23.69,3074.73,"cc",597.78,14346.45,"q2",6728.28,0,0,81000,11271.72,32551,11,2
1,0,75.1,17.27,"a",1032.01,10.21,0,12884.24," 3 yrs",0,13,"2",25500,912.58,25500,"partial",8.93,4120.94,"business",912.58,12884.24,"q4",0,0,0,75000,7731.29,7736,6,1
1,0,85.2,21,"b",0,0,1194.67,6344.7," 3 yrs",15,35,"10+",5600,210.99,5600,"unchecked",27.21,1924.37,"renovation",436.98,6344.7,"q5",1194.67,0,0,58000,4405.33,9973,14,1
0,0,14,13.33,"a",0,0,2941.66,1486.66," 3 yrs",0,22,"5",4000,135.42,4000,"checked",30.01,428.32,"debt",135.42,1486.66,"q3",2941.66,0,0,10000,1058.34,3241,13,3
0,0,51,20.99,"b",0,0,6005.76,659.82," 3 yrs",0,14,"< 1",6400,241.09,6400,"checked",39.23,265.58,"renovation",241.09,659.82,"q5",6005.76,0,0,16000,394.24,9750,7,0
0,0,48.9,18.49,"a",0,0,0,3670.65133186," 3 yrs",0,51,"10+",3000,109.2,3000,"partial",29.14,670.65,"medical",1814.25,3670.65,"q4",0,2,0,56500,3000,7430,11,1
1,0,0,14.59,"a",0,0,0,359.36," 3 yrs",14.9860740397,11,"< 1",2500,86.17,2500,"unchecked",13.44,117.56,"other",86.17,359.36,"q4",0,0,1,10000,226.81,0,8,1
0,0,32.8,11.99,"b",0,0,0,27760.31," 3 yrs",0,17,"10+",25000,830.24,25000,"partial",13.24,2760.31,"debt",18627.67,27760.31,"q2",0,0,0,60000,25000,15914,12,1
0,0,41.1,7.69,"b",0,0,0,31620.37," 3 yrs",0,23,"1",30000,935.81,30000,"checked",29.28,1620.37,"cc",24133.89,31620.37,"q1",0,0,0,2e+05,30000,47060,14,0
0,0,51.1,10.15,"a",0,0,15301.24,18432.47," 3 yrs",0,25,"10+",30000,970.13,30000,"partial",16.54,3733.71,"debt",970.13,18371.03,"q2",15250.23,0,0,90000,14698.76,33554,14,0
0,0,42.6,10.16,"a",0,0,0,11383.2209143," 3 yrs",0,26,"10+",10000,323.43,10000,"unchecked",15.56,1383.22,"renovation",4604.19,11326.31,"q2",0,0,0,34000,10000,13156,14,0
1,0,89.2,20.49,"a",2082.42,20.6186999981,0,8987.97," 5 yrs",0,16,"7",17250,461.74,17250,"checked",27.34,4082.88,"debt",461.74,8987.97,"q5",0,0,0,48100,2822.67,20433,9,2
1,0,49.1,14.59,"a",0,0,0,2994," 3 yrs",0,10,"1",14500,499.75,14500,"unchecked",18.23,996.33,"debt",499.75,2963.04,"q4",0,0,0,36000,1997.67,3679,7,0
0,1,62,11.99,"b",0,0,6000,0," 3 yrs",0,13,"10+",6000,199.26,6000,"checked",18.99,0,"debt",0,0,"q3",6000,0,0,40000,0,7571,11,3
